Date,Open,High,Low,Close,Adj Close,Volume
2019-05-28,51.970001,52.090000,51.630001,51.799999,51.631153,162800
2019-05-29,51.540001,52.290001,50.770000,51.340000,51.172653,216200
2019-05-30,51.400002,51.790001,50.700001,51.220001,51.053043,107100
2019-05-31,50.720001,50.720001,49.270000,49.709999,49.547966,139200
2019-06-03,49.750000,50.060001,49.189999,49.910000,49.747314,145800
2019-06-04,50.349998,51.009998,50.009998,50.560001,50.395195,109500
2019-06-05,50.770000,51.000000,50.080002,50.380001,50.215782,79000
2019-06-06,50.369999,50.590000,49.250000,50.439999,50.275585,179600
2019-06-07,50.639999,51.000000,50.500000,50.910000,50.744053,63900
2019-06-10,51.049999,51.779999,51.040001,51.770000,51.601250,111500
2019-06-11,51.959999,52.590000,51.540001,51.740002,51.571350,98400
2019-06-12,51.540001,51.980000,51.020000,51.820000,51.651089,87600
2019-06-13,52.000000,52.830002,51.689999,52.480000,52.308937,132200
2019-06-14,52.500000,53.369999,51.880001,52.630001,52.458447,129700
2019-06-17,52.900002,52.900002,51.020000,51.970001,51.800598,178000
2019-06-18,52.169998,52.790001,51.689999,52.209999,52.039814,183800
2019-06-19,52.270000,52.270000,51.180000,52.060001,51.890308,113700
2019-06-20,52.500000,52.990002,51.880001,52.470001,52.298969,165000
2019-06-21,52.209999,53.169998,50.750000,52.880001,52.707634,520900
2019-06-24,52.869999,54.650002,52.680000,53.930000,53.754211,170900
2019-06-25,53.959999,54.230000,52.970001,53.200001,53.026588,125100
2019-06-26,53.290001,53.700001,52.950001,53.020000,52.847176,83200
2019-06-27,53.070000,53.580002,52.700001,53.470001,53.295712,89900
2019-06-28,53.490002,54.700001,53.490002,54.480000,54.302418,189000
2019-07-01,54.669998,55.029999,54.099998,54.970001,54.790821,121000
2019-07-02,54.919998,55.380001,54.709999,55.119999,54.940331,98000
2019-07-03,55.369999,55.500000,54.820000,55.240002,55.059940,72600
2019-07-05,55.009998,55.139999,54.330002,54.980000,54.800785,106000
2019-07-08,54.709999,55.049999,53.799999,54.040001,53.863853,129800
2019-07-09,53.790001,54.150002,53.480000,54.130001,53.953560,67700
2019-07-10,54.299999,54.520000,53.599998,53.820000,53.644569,73600
2019-07-11,53.970001,54.189999,53.410000,53.599998,53.425285,56000
2019-07-12,53.509998,55.439999,53.509998,55.029999,54.850624,142900
2019-07-15,55.060001,55.750000,54.660000,55.700001,55.518440,85500
2019-07-16,55.540001,56.619999,55.540001,56.130001,55.947041,111800
2019-07-17,56.009998,56.320000,55.580002,55.689999,55.508472,91600
2019-07-18,55.560001,55.770000,55.220001,55.529999,55.348991,62300
2019-07-19,55.439999,55.939999,54.910000,54.939999,54.760918,108300
2019-07-22,54.939999,55.430000,54.400002,54.730000,54.551601,80700
2019-07-23,54.700001,55.200001,54.259998,54.959999,54.780853,78500
2019-07-24,54.680000,55.599998,54.150002,55.369999,55.189514,93800
2019-07-25,55.180000,55.880001,54.529999,54.840000,54.661243,65900
2019-07-26,54.849998,55.480000,54.740002,55.230000,55.049973,67800
2019-07-29,55.000000,55.619999,54.700001,54.810001,54.631344,61700
2019-07-30,54.330002,55.680000,53.680000,55.529999,55.348991,84500
2019-07-31,55.549999,57.200001,55.549999,56.500000,56.315834,179700
2019-08-01,52.500000,52.709999,45.160000,45.549999,45.401524,851300
2019-08-02,45.950001,47.560001,45.459999,45.860001,45.710514,499700
2019-08-05,47.599998,47.599998,44.650002,45.180000,45.032730,421000
2019-08-06,45.340000,45.720001,44.439999,44.500000,44.354946,271000
2019-08-07,44.430000,44.650002,43.020000,43.299999,43.158859,331100
2019-08-08,43.599998,44.220001,43.200001,43.810001,43.667198,153300
2019-08-09,43.830002,43.939999,41.450001,42.250000,42.112282,435300
2019-08-12,42.500000,43.490002,41.520000,42.759998,42.620617,179800
2019-08-13,42.500000,43.290001,42.360001,42.950001,42.810001,186800
2019-08-14,42.369999,42.630001,42.009998,42.430000,42.430000,159700
2019-08-15,42.360001,42.400002,41.110001,41.540001,41.540001,214400
2019-08-16,41.830002,42.139999,41.439999,41.520000,41.520000,250800
2019-08-19,41.840000,41.950001,41.279999,41.820000,41.820000,136300
2019-08-20,41.660000,41.849998,40.540001,40.700001,40.700001,167000
2019-08-21,41.049999,41.299999,40.470001,40.650002,40.650002,159500
2019-08-22,40.660000,41.700001,40.660000,41.349998,41.349998,140100
2019-08-23,41.049999,41.200001,39.500000,39.889999,39.889999,194500
2019-08-26,40.139999,40.540001,39.680000,39.880001,39.880001,139500
2019-08-27,40.040001,40.799999,39.700001,40.619999,40.619999,228000
2019-08-28,40.520000,41.250000,40.410000,40.820000,40.820000,249400
2019-08-29,41.180000,42.290001,40.889999,42.009998,42.009998,163900
2019-08-30,41.639999,42.299999,40.959999,41.009998,41.009998,173000
2019-09-03,41.029999,41.150002,39.310001,40.770000,40.770000,445400
2019-09-04,40.990002,41.590000,40.889999,41.060001,41.060001,165500
2019-09-05,41.470001,42.730000,40.970001,41.740002,41.740002,280600
2019-09-06,41.919998,43.060001,41.700001,41.720001,41.720001,184200
2019-09-09,41.799999,42.720001,41.590000,42.639999,42.639999,169700
2019-09-10,42.599998,44.410000,42.549999,44.070000,44.070000,178800
2019-09-11,44.270000,44.919998,43.750000,44.900002,44.900002,237200
2019-09-12,45.000000,45.119999,43.860001,44.410000,44.410000,137400
2019-09-13,44.619999,45.150002,44.000000,44.090000,44.090000,147600
2019-09-16,44.000000,44.340000,43.610001,43.900002,43.900002,90600
2019-09-17,43.680000,43.680000,42.610001,43.369999,43.369999,134500
2019-09-18,43.279999,43.450001,42.889999,43.080002,43.080002,109800
2019-09-19,43.110001,43.110001,42.630001,42.660000,42.660000,114700
2019-09-20,42.560001,42.869999,41.869999,42.160000,42.160000,355800
2019-09-23,41.759998,42.000000,41.310001,41.500000,41.500000,178500
2019-09-24,41.680000,41.790001,40.669998,41.500000,41.500000,157700
2019-09-25,41.560001,42.000000,41.209999,41.560001,41.560001,131200
2019-09-26,41.470001,41.599998,40.750000,41.110001,41.110001,97500
2019-09-27,41.180000,41.980000,41.000000,41.950001,41.950001,94700
2019-09-30,42.000000,42.360001,41.669998,41.759998,41.759998,150200
2019-10-01,41.840000,42.389999,40.970001,41.250000,41.250000,71000
2019-10-02,40.910000,41.529999,40.369999,41.330002,41.330002,131700
2019-10-03,41.610001,41.860001,40.619999,41.779999,41.779999,160300
2019-10-04,42.080002,42.860001,41.700001,42.590000,42.590000,120800
2019-10-07,42.509998,43.610001,42.419998,43.529999,43.529999,121000
2019-10-08,43.169998,44.189999,42.910000,43.509998,43.509998,121600
2019-10-09,43.770000,44.770000,43.720001,44.330002,44.330002,114500
2019-10-10,44.520000,45.099998,44.290001,44.970001,44.970001,176400
2019-10-11,45.310001,45.919998,44.369999,44.400002,44.400002,135700
2019-10-14,44.310001,44.500000,43.860001,44.470001,44.470001,95000
2019-10-15,44.389999,44.700001,43.730000,44.009998,44.009998,85700
2019-10-16,43.900002,44.439999,43.740002,44.209999,44.209999,91500
2019-10-17,44.259998,45.009998,44.259998,44.669998,44.669998,101800
2019-10-18,44.430000,45.139999,44.430000,45.029999,45.029999,104300
2019-10-21,45.279999,45.910000,44.980000,45.169998,45.169998,91500
2019-10-22,45.020000,45.759998,44.419998,45.580002,45.580002,96700
2019-10-23,45.770000,46.090000,45.020000,45.919998,45.919998,88100
2019-10-24,46.139999,46.150002,45.220001,45.650002,45.650002,111900
2019-10-25,45.689999,46.119999,45.299999,45.580002,45.580002,101900
2019-10-28,45.779999,46.110001,45.459999,45.750000,45.750000,106300
2019-10-29,45.820000,46.110001,45.570000,46.080002,46.080002,97000
2019-10-30,46.099998,46.160000,45.380001,46.040001,46.040001,74500
2019-10-31,45.990002,46.299999,45.619999,45.759998,45.759998,82400
2019-11-01,45.930000,46.680000,45.810001,46.320000,46.320000,141600
